Portfolio,Overall Profit (%),Last 1 Year Profit (%),Last 60 Days Profit (%),Sharpe Ratio,Sortino Ratio,Max Drawdown
"TI, TRENT, INDIAGLYCO, HCG, BAJFINANCE",719.6649681879213,119.55230945516541,46.219674134176934,0.5463312984359292,2.7496909340327744,-0.5643118542943383
"ARVIND, INDIAGLYCO, BSE, ANGELONE, HCG",719.661116414925,302.74740486205303,51.673051888172125,0.5912168553378614,5.215446282956961,-0.7513528776583431
"ARVIND, PERSISTENT, ANGELONE, HCG, UNIONBANK",719.6028055590707,182.32693989577885,39.282139735178355,0.5953943139346703,5.697772695090938,-0.5663237822548645
"ARVIND, PERSISTENT, BSE, BAJFINANCE, INFY",719.4899688455006,141.24904782757088,13.561608059813368,0.4939845398282215,2.9890035280860197,-0.7048816322549938
"PRECWIRE, PERSISTENT, BHARTIARTL, HCG, BAJFINANCE",719.4896102597575,117.24175588819628,46.22310492192485,0.5318002242112587,3.372842005629683,-0.6343444171309408
"PRECWIRE, INDIAGLYCO, BSE, BHARTIARTL, BANKBARODA",718.8696274986244,106.00122042879066,1.4827946806872383,0.5325993862451046,2.6591329564992368,-0.5902596134090483
"ARVIND, INDIAGLYCO, PERSISTENT, SUNPHARMA, BAJFINANCE",718.8214709473013,115.49831381554516,32.43379086814082,0.5344570421584368,2.6498960869306285,-0.5940663367949994
"PRECWIRE, INDIAGLYCO, COFORGE, BHARTIARTL, BAJFINANCE",717.5313835583728,105.39559438612969,42.40265065248836,0.5759522494645617,2.919166365013161,-0.4288462193673716
"TI, INDIAGLYCO, COFORGE, BHARTIARTL, ABCAPITAL",717.4440398267943,84.962676362488,32.27680858102042,0.5686909883771912,2.811990127902352,-0.4487787057199962
"PERSISTENT, BSE, COFORGE, CANBK, BANKBARODA",716.8706997175883,199.63088818083045,0.22127768948776438,0.5139614953698839,3.4763394598275146,-0.798684027104593
"TI, ARVIND, COFORGE, UNIONBANK, ABCAPITAL",716.8288824306245,116.96273229375467,29.41524356383953,0.5442565552613935,2.589381087193641,-0.6621075144504783
"PRECWIRE, PERSISTENT, BSE, COFORGE, HCG",716.733353653721,334.86209826692146,64.86354735153958,0.5074915976730867,3.0322460935296998,-0.8512393347972294
"PRECWIRE, BSE, COFORGE, BHARTIARTL, ANGELONE",716.5505295824472,217.47561324150183,36.971409548239606,0.6227789397843934,5.063618717762431,-0.5341404822224736
"PERSISTENT, BSE, COFORGE, SUNPHARMA, ABCAPITAL",716.3459724920149,152.90186663056303,25.646564802230177,0.5251319924381038,3.0562398211217108,-0.6383862779590688
"PERSISTENT, BSE, HCG, BANKBARODA, BAJFINANCE",716.2628894852425,156.77958965718935,20.109829297414272,0.5101498898750277,2.690549670622664,-0.8000908506336532
"TRENT, PRECWIRE, BSE, HCG, CANBK",716.2526123688291,290.7085935863227,42.39227726580233,0.5305077718587978,2.9938429519318053,-0.7692633543335534
"TI, ARVIND, UNIONBANK, CANBK, ABCAPITAL",716.111583689907,95.93002657230345,23.03475192810418,0.5403606739224515,2.2335572281814686,-0.8055718609973841
"TRENT, PRECWIRE, PERSISTENT, UNIONBANK, CANBK",715.9970334142242,155.20104838989997,12.694245546753757,0.5299853042328436,3.5032058650643263,-0.7673032559749569
"TI, TRENT, PERSISTENT, BHARTIARTL, SUNPHARMA",715.7866690323953,166.40452805991387,26.53802066365618,0.5437471586570491,4.369857460524435,-0.48801512873717423
"PERSISTENT, COFORGE, BHARTIARTL, CANBK, BAJFINANCE",715.7519358065807,99.876621992834,33.46160975133936,0.5382412282799377,3.752671116101901,-0.5930308234790302
"PRECWIRE, PERSISTENT, COFORGE, BHARTIARTL, CANBK",715.7408688495176,128.46180983037598,28.125856587962982,0.5232438187815285,3.868327249141779,-0.6098553131200994
"TI, TRENT, PERSISTENT, SUNPHARMA, HCG",715.6512076900382,183.74675368887782,46.12808771552655,0.5399399544136565,3.6706487007278645,-0.50919778118231
"ARVIND, PERSISTENT, COFORGE, ANGELONE, HCG",715.6412002753045,195.73162699959425,47.36686293596115,0.5937723352786941,4.940504000639703,-0.5892478638131621
"PRECWIRE, INDIAGLYCO, BSE, COFORGE, BANKBARODA",715.4026137323921,157.06939141590368,4.1595522774034555,0.5267035344143772,2.356116117114015,-0.7635368576023164
"TRENT, INDIAGLYCO, PERSISTENT, BHARTIARTL, HCG",715.2437593527015,206.63977967112905,67.39530551824457,0.5481275972271257,3.329787713313164,-0.6325126049677131
"ARVIND, INDIAGLYCO, PERSISTENT, ANGELONE, INFY",715.1511342961679,117.23866356136048,1.3455399299643567,0.5710240852408026,4.528331141841508,-0.5938940784586452
"ARVIND, TRENT, INDIAGLYCO, PERSISTENT, BHARTIARTL",715.1199609342771,189.29777770011341,40.841471748044334,0.5439678769848377,2.9142883265411745,-0.6157732864202621
"TI, PRECWIRE, BSE, SUNPHARMA, CANBK",714.993214619955,184.69146283168544,19.28970354419761,0.5373488575283596,2.9431495535487424,-0.6252974803762227
"ARVIND, TRENT, PRECWIRE, INDIAGLYCO, CANBK",714.8285195212442,167.60071938697325,21.654857702172148,0.5412515693089067,2.4400621392116206,-0.7490623820667243
"TI, ARVIND, CANBK, BANKBARODA, BAJFINANCE",714.6885023355989,59.79205534668666,13.91982119813977,0.5407764619370172,2.103889762775278,-0.7539034333723165
"PRECWIRE, PERSISTENT, BHARTIARTL, BANKBARODA, ABCAPITAL",714.4463084237682,76.65608707593292,9.495542108027566,0.5247757015414953,3.4009086303337903,-0.6808899321110835
"TRENT, PERSISTENT, ANGELONE, HCG, BANKBARODA",714.401556673383,116.08888476262958,6.849952100384149,0.6108583218281989,5.89436516547806,-0.5412351626763096
"TI, TRENT, PERSISTENT, COFORGE, SUNPHARMA",714.2386434411293,177.83945158610538,30.049805554078702,0.5365299667965554,4.066602007893315,-0.4685459784717992
"INDIAGLYCO, PERSISTENT, UNIONBANK, CANBK, BAJFINANCE",714.1602850068555,100.66263333776027,35.58786298775401,0.5031161355262364,2.916815390809151,-0.7671650873227498
"PERSISTENT, BHARTIARTL, ANGELONE, CANBK, BAJFINANCE",714.1088367126767,106.731950866194,29.80710131850721,0.6055246471548492,5.450073644548896,-0.5584072501427008
"TI, PERSISTENT, BANKBARODA, BAJFINANCE, INFY",713.9552292420203,50.93838433003699,8.507518739387221,0.49523753861901215,3.443429834556262,-0.6167513152015178
"PERSISTENT, ANGELONE, HCG, ABCAPITAL, BAJFINANCE",713.7885853757087,77.58154223405313,35.73960847036675,0.5752264362555245,5.698210211431691,-0.4986716786992632
"ARVIND, TRENT, PERSISTENT, BSE, CANBK",713.2451455865631,320.70920092364076,9.236093655783906,0.5266258560291988,3.628105752775743,-0.8082403493664198
"TI, ARVIND, BANKBARODA, ABCAPITAL, BAJFINANCE",713.2157695902567,51.91337231644076,16.300940645617356,0.5451616854326266,2.0365330334465344,-0.7068785613534796
"ARVIND, TRENT, COFORGE, ANGELONE, HCG",712.7788800880757,236.82760441552117,54.19676089168248,0.6338050858613122,4.919494679533131,-0.5609194675107084
"TRENT, INDIAGLYCO, PERSISTENT, BHARTIARTL, ABCAPITAL",712.6300078820348,110.10529992421772,28.81308755826606,0.5439449448473128,3.094250722257723,-0.623849211186808
"TI, ARVIND, PERSISTENT, ANGELONE, INFY",711.5891326325764,116.13241224359729,2.9755421224515466,0.5730742514993741,4.523284183142994,-0.6098285928696807
"TRENT, BSE, BANKBARODA, ABCAPITAL, INFY",711.5795304166708,183.23309171869707,3.2861742588033316,0.5302692508360648,3.1914716985436558,-0.5807887101757974
"TRENT, PRECWIRE, PERSISTENT, COFORGE, CANBK",711.4999325201607,189.84042072619732,28.84385526741815,0.5331911320246103,3.4613518727431885,-0.692321665764239
"PRECWIRE, BSE, BHARTIARTL, BAJFINANCE, INFY",711.2762095719845,121.41915511151198,14.853442123926786,0.5426607768267956,3.3173587012146677,-0.44068384835964713
"TRENT, PRECWIRE, COFORGE, ANGELONE, ABCAPITAL",711.2144448578725,141.39566823003094,27.395800548346205,0.6322917500635566,4.633781394529283,-0.4804397361311823
"ARVIND, TRENT, BSE, COFORGE, HCG",710.7376126059515,444.16332986865774,64.64909355621882,0.521976175487056,2.921062956558672,-0.7908084745727225
"TI, PRECWIRE, INDIAGLYCO, BANKBARODA, BAJFINANCE",710.5073953283984,46.24390020478106,16.293462851371764,0.5175943187496144,2.295286926965404,-0.6469391385760449
"PERSISTENT, BSE, COFORGE, UNIONBANK, CANBK",710.077040736026,278.8890918324074,20.43065219636555,0.5172406446604288,3.4970452992444083,-0.8006871360303752
"TI, SUNPHARMA, UNIONBANK, CANBK, BAJFINANCE",709.7797038795875,88.48655967703851,32.76548115109621,0.5704963967834451,2.7472272223655754,-0.44530359415199583
"TI, TRENT, HCG, CANBK, BAJFINANCE",709.706990315847,113.02890387029115,43.290494190364015,0.5500555748092532,2.62989773905287,-0.6065905924999031
"TI, PERSISTENT, SUNPHARMA, BAJFINANCE, INFY",709.6571857084932,75.55964768565437,14.812250639326185,0.5246918956041184,3.7649085552084136,-0.4886644901273099
"ARVIND, TRENT, INDIAGLYCO, BSE, SUNPHARMA",709.6269075175682,257.4248264021671,17.795089467267154,0.5212015260772509,2.6961993461955123,-0.6350574849330843
"ARVIND, INDIAGLYCO, BSE, CANBK, BAJFINANCE",709.4657507053705,176.55522765930036,32.395283159876385,0.5291993785741642,2.064239982982518,-0.8455620103597306
"INDIAGLYCO, BSE, ANGELONE, HCG, UNIONBANK",709.2252172573586,306.9810984737315,43.51274242357193,0.5835143485723885,5.5558724705855695,-0.7037933875714147
"PERSISTENT, BHARTIARTL, HCG, ABCAPITAL, BAJFINANCE",708.9740605806792,94.83134352000286,36.71128317424199,0.540752061864119,3.2310020898641874,-0.6350607430730985
"TRENT, BSE, SUNPHARMA, BANKBARODA, ABCAPITAL",708.7138997541783,173.99749935311908,7.038870543636455,0.531601499170626,2.909411553449937,-0.5501176403975997
"ARVIND, TRENT, PERSISTENT, ANGELONE, CANBK",708.7042484269984,177.85604850943764,3.886116883891977,0.6069262851993377,5.3910397538544155,-0.635049346259304
"TI, ARVIND, INDIAGLYCO, HCG, BAJFINANCE",708.6824375158338,96.54008267396281,45.51525727599242,0.5419230962920876,2.1184519488166895,-0.7130461785474086
"TI, PRECWIRE, INDIAGLYCO, CANBK, ABCAPITAL",708.5447605077671,66.72197767541302,26.257211804715162,0.5349499865819568,2.186344667037423,-0.7025766539837314
"TRENT, PRECWIRE, COFORGE, ANGELONE, CANBK",708.5345997346689,169.11992626245572,19.537736175639342,0.6191785828980291,5.062982715834024,-0.5589629664181431
"TRENT, COFORGE, BHARTIARTL, UNIONBANK, BAJFINANCE",708.3927216348479,127.04268313372977,37.82817182215625,0.5719609715263952,3.1112929388542745,-0.44147781687283005
"TI, COFORGE, BHARTIARTL, BAJFINANCE, INFY",707.1152373418809,74.20443478213843,15.734333689335678,0.5645416384735422,3.058178159957768,-0.3863812102044101
"ARVIND, TRENT, PRECWIRE, BHARTIARTL, BAJFINANCE",706.946446592712,127.51431163784765,37.64038506401013,0.5685861796687295,2.8867467075053734,-0.46452604191353186
"TI, ARVIND, PRECWIRE, UNIONBANK, CANBK",706.8308660784269,119.93730784396996,16.32112922529616,0.5348346841613957,2.403922338751467,-0.8564488623966051
"TRENT, PRECWIRE, PERSISTENT, HCG, CANBK",706.6857153292551,196.27066132850172,42.24420519485843,0.533956174066203,3.122600375650739,-0.7162405092335088
"TI, TRENT, INDIAGLYCO, SUNPHARMA, CANBK",706.5871553689675,126.00652251545642,17.18834357350312,0.5539312200630895,2.9920995201131686,-0.4617447637601266
"PRECWIRE, INDIAGLYCO, BSE, UNIONBANK, ABCAPITAL",706.3410858279209,216.78741324689673,25.62485210537584,0.5327277845221289,2.2091356980303565,-0.8603716261056911
"TRENT, BSE, BHARTIARTL, ANGELONE, ABCAPITAL",706.3170792403312,216.17898194250324,22.090098616582843,0.6081497090036744,5.171591845636317,-0.5361971726404899
"INDIAGLYCO, PERSISTENT, BHARTIARTL, ANGELONE, HCG",706.2124543030403,161.5618755621706,51.33687330847066,0.6257025723991831,4.921196927859835,-0.5217651986534109
"TI, INDIAGLYCO, COFORGE, BHARTIARTL, UNIONBANK",706.0518368983351,152.6857099194232,46.867271488384254,0.561031624326242,3.0080221847101156,-0.4490893034085192
"TI, TRENT, COFORGE, HCG, UNIONBANK",705.9243895406313,241.53832261894954,64.77819755352499,0.5522584880035779,2.700910495449877,-0.6306226014192331
"ARVIND, PRECWIRE, PERSISTENT, SUNPHARMA, ABCAPITAL",705.5809658127998,101.3120878804587,22.910559808560226,0.5171562786274955,2.762087063975333,-0.6931650397602508
"PERSISTENT, BSE, BHARTIARTL, ANGELONE, HCG",705.4045957565272,230.13930481351775,48.683458394788495,0.6128865903423504,5.865696863041115,-0.57720670492718
"TI, PRECWIRE, SUNPHARMA, UNIONBANK, BAJFINANCE",705.2804049370989,93.26977270954748,35.130372957635835,0.5720900994590935,2.357198489359956,-0.5006762647743761
"ARVIND, PRECWIRE, PERSISTENT, UNIONBANK, ABCAPITAL",704.8588759606,109.24982443155274,23.624368736719603,0.5177256341546984,2.593973241479902,-0.843499305119184
"TI, BHARTIARTL, UNIONBANK, BANKBARODA, ABCAPITAL",704.6074638790541,64.4527783358716,8.888546300760837,0.5505310149535556,2.8699135340489317,-0.471505219840871
"ARVIND, PERSISTENT, BSE, HCG, BAJFINANCE",703.8777519382586,194.86967636766514,44.797044351366196,0.5085088913639605,2.6181450050504456,-0.8165699412772939
"TRENT, COFORGE, SUNPHARMA, ABCAPITAL, BAJFINANCE",703.874509149305,93.18492435879062,31.6434671880917,0.5849911654568909,3.0623382261371397,-0.3750893777155093
"TRENT, PRECWIRE, BSE, BHARTIARTL, ANGELONE",703.764413995364,248.71937063431906,24.905970774021302,0.6160612843923102,5.356983874452699,-0.5976049502537316
"TRENT, BSE, ANGELONE, SUNPHARMA, ABCAPITAL",703.6924277194597,218.32355946618716,18.58233044648245,0.6200395472445169,5.175470999849728,-0.4916531526799353
"TI, PERSISTENT, BANKBARODA, ABCAPITAL, INFY",703.4151699127316,56.258041081903734,5.217119983952889,0.5026168442525387,2.8206663342747884,-0.6829905870266672
"TI, INDIAGLYCO, SUNPHARMA, CANBK, BAJFINANCE",703.412148412509,83.08902229502499,34.0036042772814,0.5681778994712889,2.8158403722355376,-0.42721851238440633
"PRECWIRE, BSE, BHARTIARTL, HCG, BAJFINANCE",703.2441838875993,168.88860401623037,46.1644003586762,0.5379727291789532,2.974545628029989,-0.6530316536940397
"PERSISTENT, BSE, COFORGE, ANGELONE, SUNPHARMA",703.2373883662688,196.9180001328943,20.4894575987292,0.6055540372537959,4.985525600030014,-0.638503846903292
"PERSISTENT, COFORGE, ANGELONE, BANKBARODA, ABCAPITAL",703.1248835863869,57.184845403707165,7.868002903360427,0.5763120994910322,5.3742676525214135,-0.4733518311263803
"TRENT, PERSISTENT, BHARTIARTL, HCG, CANBK",702.7130119117091,160.83523516421997,41.315704786980525,0.5402249603473454,3.9829048808711085,-0.5569878517221976
"TRENT, PRECWIRE, PERSISTENT, BAJFINANCE, INFY",702.6153125834215,87.39662635247367,14.431020576489928,0.4942737651382404,3.5057356810231504,-0.674521707501003
"ARVIND, PRECWIRE, BSE, SUNPHARMA, BAJFINANCE",702.2911961709806,185.2100206034668,32.0715440108698,0.5443625843844632,2.236544314923211,-0.6997220095904819
"TRENT, BSE, COFORGE, BHARTIARTL, SUNPHARMA",702.2360564552782,222.04758057302553,27.66427184619198,0.5358478990975725,3.8273304653278855,-0.4598007608342432
"INDIAGLYCO, PERSISTENT, ANGELONE, HCG, BANKBARODA",702.0279930610005,87.44389790136493,7.77289429373087,0.5711294149152504,5.283424670344498,-0.5578592910357013
"TI, COFORGE, BHARTIARTL, UNIONBANK, ABCAPITAL",701.5635826985734,99.76055615551726,30.310216204745277,0.559384287347479,3.1172448969136175,-0.42426160259931717
"TI, TRENT, INDIAGLYCO, ANGELONE, ABCAPITAL",701.4236337307434,122.79364869110677,26.48153491641514,0.6309919645247427,3.968883141843244,-0.5504500912627531
"INDIAGLYCO, PERSISTENT, BHARTIARTL, ANGELONE, BAJFINANCE",701.3825661031337,117.79253335005477,34.98571922228404,0.6164144494446054,4.635636389474738,-0.5945833672741341
"BSE, COFORGE, BHARTIARTL, UNIONBANK, CANBK",701.3032549578769,228.58516656437385,35.95209939116084,0.5233328871052736,3.4349075573255115,-0.5149530075177535
"TI, TRENT, BSE, BHARTIARTL, ANGELONE",701.1796595161012,256.9719338676197,28.417552885571705,0.6175930178260535,5.237710031043081,-0.6451931512504882
"TRENT, PERSISTENT, COFORGE, ANGELONE, UNIONBANK",700.6228931952282,202.86539062487793,17.60716846485304,0.6160644440970052,4.9701538947348824,-0.6078928005755468
"TI, ARVIND, COFORGE, HCG, BAJFINANCE",700.5985720180867,119.49176734833382,47.40835315013159,0.544044969846411,2.417177709230989,-0.6650152860495694
"TRENT, BSE, CANBK, BANKBARODA, BAJFINANCE",700.4079016888618,162.3706814193614,11.722782444785217,0.5351355145032057,2.4387010224882677,-0.7097099700103751
"TI, TRENT, HCG, CANBK, BANKBARODA",700.1542460133154,109.46036879626723,9.004757199157742,0.5325060121992781,3.1834668066263268,-0.5822847833423539
"TI, PERSISTENT, COFORGE, ABCAPITAL, INFY",700.1534597001277,63.870296543729374,11.579125983981253,0.5003493769950144,3.0186603051141163,-0.6520638747533027
"TRENT, INDIAGLYCO, COFORGE, BHARTIARTL, CANBK",700.0606618420691,142.42383121691392,32.82650329473766,0.557219683681668,3.133877076535132,-0.5178857831383256
"INDIAGLYCO, BSE, BHARTIARTL, UNIONBANK, ABCAPITAL",699.8437701454693,146.837289196487,25.091751597814227,0.5217071476229963,2.6004585180977795,-0.5057156496562355
"PRECWIRE, BSE, COFORGE, ABCAPITAL, BAJFINANCE",699.6208385083168,141.20464532679665,34.5722220846386,0.5328181702980322,2.0189877380918286,-0.7420144970489683
"ARVIND, PERSISTENT, BHARTIARTL, ANGELONE, BAJFINANCE",699.4988792926308,127.80841231144163,33.49242372916213,0.621635628569896,4.622091737329359,-0.5978067906908604
"TI, PRECWIRE, INDIAGLYCO, UNIONBANK, BANKBARODA",699.3199329376112,60.49782774835912,1.308386182042609,0.5349061144547107,2.134242651621049,-0.7499601534846471
"PRECWIRE, INDIAGLYCO, BSE, UNIONBANK, CANBK",699.2665457181951,197.07677229616957,17.486237191771714,0.5366867554287496,2.2703218100348046,-0.8663103479738409
"TI, TRENT, PERSISTENT, UNIONBANK, INFY",698.9132618816673,141.60869204193943,3.297955222963278,0.5262029867097666,3.4093664455786112,-0.5937627439911559
"ARVIND, TRENT, PRECWIRE, UNIONBANK, BAJFINANCE",698.8954464294516,124.66810800408177,34.371132224060254,0.5467048967773525,2.1837211496365656,-0.7065765541583523
"TI, BSE, COFORGE, ABCAPITAL, INFY",698.8736773376495,144.2481840936558,11.826924040905041,0.5262704753984726,2.5653009884007925,-0.6310849017875316
"TRENT, PERSISTENT, BHARTIARTL, SUNPHARMA, CANBK",698.6558237427713,127.03773707241774,12.743435083476573,0.5412324370311006,4.262371511947005,-0.4393226425766299
"TI, PRECWIRE, PERSISTENT, BHARTIARTL, INFY",698.5929021841137,93.98730787674674,5.598297315161793,0.528771393242939,3.2709318226318773,-0.5771372987787903
"TI, TRENT, HCG, BANKBARODA, ABCAPITAL",698.3265566382084,87.9069126276207,13.955884969838905,0.5398171581597794,2.907479378895646,-0.5599886935767812
"PRECWIRE, INDIAGLYCO, BSE, BHARTIARTL, HCG",698.0943782884333,270.1591156304887,66.4933612893192,0.5227476770879449,2.8278406722079517,-0.6720243169143985
"TI, TRENT, SUNPHARMA, BANKBARODA, BAJFINANCE",698.0642083965395,74.46854344857448,14.606695971333128,0.5591145929463814,3.1493439217382906,-0.38546098202219015
"TI, PERSISTENT, SUNPHARMA, HCG, UNIONBANK",698.0107440297907,152.77223506553318,43.080290927463125,0.5367492384691601,2.9498210646408434,-0.5997412560691552
"TI, TRENT, ANGELONE, BANKBARODA, ABCAPITAL",697.9788313560127,93.94407363696374,7.997420358376761,0.611863586563352,4.931167284022295,-0.5605830560874039
"BSE, BHARTIARTL, SUNPHARMA, CANBK, ABCAPITAL",697.9510571363357,145.05316798963239,19.09308656396027,0.5464270156962368,3.374481523791121,-0.42976011820329113
"ARVIND, INDIAGLYCO, BSE, ANGELONE, ABCAPITAL",697.7631647065904,241.9148110243393,22.492831708001937,0.5757173042364118,4.956232962284511,-0.7403676446869328
"PERSISTENT, BSE, COFORGE, BAJFINANCE, INFY",697.398135291174,160.44581601351916,15.471188489004973,0.5033906385351932,3.1497110168041136,-0.6906447839164885
"TI, ARVIND, COFORGE, ANGELONE, CANBK",697.3680206785936,163.24035810123885,26.446608855477805,0.6060025349306482,4.666525981860639,-0.6779451334280214
"PRECWIRE, INDIAGLYCO, PERSISTENT, BHARTIARTL, CANBK",697.3489645654973,107.03322801859625,26.3856515470821,0.5264524901546366,3.0354069010103966,-0.7002633121270331
"TRENT, PERSISTENT, COFORGE, SUNPHARMA, BAJFINANCE",697.2997835305542,124.1482848658055,33.367905423105505,0.5297490842529288,3.939103700561253,-0.5119258569044649
"TRENT, INDIAGLYCO, BHARTIARTL, ABCAPITAL, BAJFINANCE",696.9996020106871,97.7317382425695,33.39016699325119,0.5823927370636436,2.812352924416199,-0.43194393721511576
"TRENT, COFORGE, BHARTIARTL, SUNPHARMA, BAJFINANCE",696.8229544533513,122.59184771118589,35.72955782611742,0.587289885699521,3.236782744044744,-0.43257143957483324
"TI, PRECWIRE, INDIAGLYCO, UNIONBANK, ABCAPITAL",696.5835477692206,80.77821123482477,29.637927901270224,0.5404709393162789,2.081372397340886,-0.7286150692827613
"TI, ARVIND, BHARTIARTL, HCG, BAJFINANCE",696.1819548986284,126.60807919731987,46.361261325875056,0.5604540053510316,2.6839139683410402,-0.5791813934915417
"TRENT, PERSISTENT, COFORGE, BHARTIARTL, ABCAPITAL",696.1617087125164,115.55616305692422,27.187041385420187,0.5389452336716046,3.7735243887814285,-0.5770996564841875
"TI, PERSISTENT, COFORGE, BHARTIARTL, ANGELONE",695.9009235965079,174.72172038269358,36.706510752453255,0.62100638871278,4.796150248651553,-0.5901829873434071
"TRENT, PERSISTENT, ANGELONE, HCG, INFY",695.409381351451,123.7776066189554,8.988122846248725,0.6102633988568633,5.301154885860356,-0.48455913246367077
"ARVIND, PERSISTENT, ANGELONE, HCG, ABCAPITAL",695.2129197668739,130.31204789346867,32.53104188218694,0.5850887995010239,5.536787937792303,-0.5327951556835298
"INDIAGLYCO, BSE, COFORGE, UNIONBANK, ABCAPITAL",694.7725666389754,204.16793444374193,28.668353827591876,0.5194582723236786,2.373582664615434,-0.7508103945630401
"TI, BSE, COFORGE, HCG, ABCAPITAL",694.2453923730716,195.850286390491,40.13771532026347,0.5315289385113607,2.5312889607914006,-0.711376223124306
"TRENT, PERSISTENT, COFORGE, BANKBARODA, BAJFINANCE",694.2411557654049,82.78790833853584,15.366530424248936,0.5142061476561377,3.5280986260291023,-0.6873199055243044
"TI, BSE, COFORGE, CANBK, INFY",693.9573053512732,176.37660511946135,5.1622480108726165,0.521305159912498,2.8376332088720786,-0.6076843750577027
"TRENT, PRECWIRE, BHARTIARTL, BANKBARODA, ABCAPITAL",693.385962593607,89.53295898589859,8.888186041215572,0.5456171339513454,3.2817893562042206,-0.453136981050855
"TI, PRECWIRE, COFORGE, ANGELONE, ABCAPITAL",692.8275157097405,96.96778716787067,30.96301981894365,0.6092651998679621,4.492049896781457,-0.5490655384469579
"TRENT, INDIAGLYCO, COFORGE, ANGELONE, ABCAPITAL",692.8273266665827,136.4244817335603,27.61623793609822,0.6399458822957176,3.8630685081012572,-0.467716824519279
"TI, ARVIND, TRENT, ANGELONE, CANBK",692.8189484219872,192.02248740763451,10.174957355384517,0.6083579806936491,5.095906079937935,-0.7034393132089395
"TI, BSE, ANGELONE, SUNPHARMA, ABCAPITAL",692.662253999217,192.40057610800417,22.638417531194932,0.6182245491476056,5.065854791386315,-0.5270366547095531
"TRENT, PRECWIRE, BHARTIARTL, SUNPHARMA, BAJFINANCE",692.5176951459138,119.62132100254036,32.92779139320279,0.5847512898984923,3.0429980093998297,-0.37449192549096266
"TRENT, PERSISTENT, BSE, HCG, UNIONBANK",692.0229179698268,349.0523559667756,50.73681488978925,0.5303216772064858,3.2034090945494116,-0.7975901375229891
"TRENT, PRECWIRE, UNIONBANK, BANKBARODA, BAJFINANCE",691.9425129724211,78.86935034019285,13.161376907242705,0.5487807413878217,2.3988953307221843,-0.6257453384759042
"TRENT, INDIAGLYCO, BHARTIARTL, CANBK, BAJFINANCE",691.8193698192429,103.31485999448464,33.53389456409515,0.5768084771604648,2.8394809415058617,-0.4434370782729163
"TI, TRENT, PRECWIRE, BHARTIARTL, ABCAPITAL",691.664458123409,122.87235531350164,29.83313956886182,0.543515126902579,3.0337423075237346,-0.4637884249271425
"TI, ARVIND, BSE, SUNPHARMA, CANBK",691.5152395320332,221.05644937811402,12.71107513122811,0.5233668041482095,2.870846531705023,-0.693227915619942
"TRENT, BSE, COFORGE, HCG, UNIONBANK",691.4440262879547,338.49561092685434,55.18131346867718,0.5267657843524468,2.776770599058577,-0.7208736877289733
"TI, TRENT, PRECWIRE, BAJFINANCE, INFY",691.4331137508447,82.59348450913791,14.979183700886711,0.5399933210145593,2.9786966497685734,-0.4906103522577004
"TRENT, INDIAGLYCO, COFORGE, CANBK, ABCAPITAL",690.9711530529358,115.02536135346747,26.32011035100874,0.5500652888261408,3.014570457701327,-0.5319389746392563
"PERSISTENT, COFORGE, BHARTIARTL, SUNPHARMA, BAJFINANCE",690.758227988812,111.13844614873689,34.13773188311537,0.5460056384470438,3.7413668259437802,-0.45104462041618226
"TRENT, PERSISTENT, COFORGE, BHARTIARTL, ANGELONE",690.6299428451742,165.33496319595767,25.148060586568533,0.6370638460257466,4.746317847862777,-0.5778171397649515
"TI, INDIAGLYCO, COFORGE, ANGELONE, ABCAPITAL",690.3164996666471,86.39881629886051,30.664069782035174,0.613362972889754,3.775902423306269,-0.5038750461889209
"INDIAGLYCO, PERSISTENT, BHARTIARTL, SUNPHARMA, CANBK",690.2987562787321,99.02183586358571,15.472629395751003,0.541633797214673,3.2327736198405828,-0.49510461194177513
"PERSISTENT, BSE, BANKBARODA, ABCAPITAL, INFY",690.2064665759985,163.7024877935789,4.471816675313667,0.5044449156218754,2.623982301481083,-0.7752439701542817
"PRECWIRE, INDIAGLYCO, BSE, BANKBARODA, BAJFINANCE",690.1315747842588,102.34990585441999,15.81156828427941,0.5177909654035279,2.0884515435836555,-0.7847656501577691
"TI, TRENT, COFORGE, SUNPHARMA, CANBK",689.9931207825047,146.67843394024948,24.968289088923477,0.5536407575198918,3.480416145005507,-0.43980977577535385
"TI, PERSISTENT, BHARTIARTL, BAJFINANCE, INFY",689.8883686880724,73.78434537199725,15.061968088589595,0.516649669883461,3.8339003696978513,-0.5473132199233194
"TI, ARVIND, INDIAGLYCO, ANGELONE, HCG",689.8650552374814,222.02146708043068,57.23796691162868,0.6103478395525338,4.440918547582818,-0.7210052154951663
"PRECWIRE, PERSISTENT, ANGELONE, HCG, ABCAPITAL",689.7922383107139,110.67877670709242,33.76485237646287,0.584395599227031,5.463204784202897,-0.5101322771057536
"TRENT, BSE, COFORGE, ANGELONE, INFY",689.1731367156063,218.600981959011,3.569331619853666,0.5991988817085597,4.513982223969957,-0.6189314583134986
"PRECWIRE, INDIAGLYCO, BSE, COFORGE, ABCAPITAL",689.157010810968,183.74364267973132,32.65855865837204,0.5222889612751825,2.3137703470635373,-0.741492518638586
"TRENT, BSE, COFORGE, BHARTIARTL, HCG",688.7949988743701,309.3201305994973,65.74643092735064,0.5253286770193565,3.84646413088406,-0.5243524607205359
