Portfolio,Profit_2019_(%),Profit_2020_(%),Profit_2021_(%),Profit_2022_(%),Profit_2023_(%),Profit_2024_(%),Profit_2025_(%)
"TI, ARVIND, SUNPHARMA, ABCAPITAL, BAJFINANCE",1.0832182602319218,-6.229555529140285,7.212854066428753,131.6871497362896,32.112706704389836,55.86068511624942,95.08194663519815
"TRENT, BSE, ANGELONE, BANKBARODA, BAJFINANCE",0.0,-20.323096528579132,-30.661810503722332,164.27332726918368,5.539286442158642,111.78800483434404,189.70863942776828
"TI, ARVIND, COFORGE, CANBK, ABCAPITAL",-1.2555589759998709,-32.65190982219694,-5.372081165655873,204.30314810643213,26.48135010931312,63.111712775774606,139.296572598502
"PERSISTENT, BSE, BHARTIARTL, BANKBARODA, ABCAPITAL",3.3665961835143143,-47.11587670567637,41.17979193086649,154.14123640263765,26.35892197488967,49.37811402521712,155.36017040113427
"PRECWIRE, INDIAGLYCO, PERSISTENT, UNIONBANK, BANKBARODA",12.977130751230348,-60.06317777258554,16.166961480083273,238.28000261443353,50.81577424986612,81.06927595329128,95.24129866476221
"BSE, ANGELONE, CANBK, ABCAPITAL, BAJFINANCE",0.0,-24.085098769494472,-35.95298921504574,246.68774882225733,16.24865774979771,87.74579066567449,156.94192835508764
"PRECWIRE, PERSISTENT, COFORGE, BHARTIARTL, ANGELONE",0.0,-19.188604771712125,-4.940668755123356,202.54870403007695,18.887811934330934,19.609032812075576,185.9755676129904
"TI, PRECWIRE, BHARTIARTL, CANBK, ABCAPITAL",7.714722945987296,-4.748138126214951,-8.097675261242143,90.5860568203731,55.99350903821873,72.34424112707627,95.59046054534828
"TI, TRENT, PERSISTENT, SUNPHARMA, UNIONBANK",-4.265885511809964,-30.506372508178224,29.10602431136098,117.61775301250333,18.32923523594463,48.467964242083326,187.72716228628025
"TRENT, PERSISTENT, SUNPHARMA, UNIONBANK, ABCAPITAL",-4.2750151964440875,-32.045652461165496,62.36081840153804,116.6012518804148,20.87319954177589,49.70688397237488,128.19298938299139
"TI, TRENT, BHARTIARTL, UNIONBANK, ABCAPITAL",-10.886478526966304,-25.565255875373072,35.67465653740527,58.65511031847292,44.31465447885512,96.15974525786805,133.57937378831411
"TI, BHARTIARTL, UNIONBANK, CANBK, BAJFINANCE",-8.744592888246782,16.526929442504446,0.28573960990641023,78.2774590418116,40.94688080862934,76.67378928051211,99.41434797069901
"ARVIND, PERSISTENT, COFORGE, ANGELONE, UNIONBANK",0.0,-24.73288901171734,-26.38881030287633,308.77345526527245,-13.735758995829217,61.48527865530544,199.09666129017342
"ARVIND, PRECWIRE, PERSISTENT, CANBK, BAJFINANCE",3.863226859311153,-58.826601600626496,7.278126396086471,334.7968943511752,24.180119261666945,74.09530978144352,118.77024430483144
"TRENT, PRECWIRE, COFORGE, ANGELONE, BAJFINANCE",0.0,-18.84615781386406,-16.150199179078793,201.64211887833397,9.278296944646325,75.85969544648935,139.13623871044473
"PRECWIRE, PERSISTENT, COFORGE, ANGELONE, INFY",0.0,-18.788283304745214,-4.150992857779512,345.4743081703561,5.316107493573563,18.359860091016444,118.1768583376218
"TI, ARVIND, PERSISTENT, SUNPHARMA, BAJFINANCE",-2.9504903180646247,-25.654900923133294,-3.389436812234292,222.87284624754076,17.747601024021908,50.606131240084196,136.21340549845917
"ARVIND, TRENT, BSE, COFORGE, CANBK",-1.6906343150772662,-43.13819672351039,-15.337365085321085,168.11705787258563,-5.651291436414052,58.08376059817917,398.05402092966284
"PERSISTENT, BSE, UNIONBANK, BANKBARODA, BAJFINANCE",2.704862287828269,-59.973489000917766,9.74839046573397,266.0986431294933,19.516615782823244,89.2283305542455,152.2463580349737
"TRENT, PERSISTENT, COFORGE, UNIONBANK, BAJFINANCE",-18.5081987386294,-43.926847742301725,44.973121573681695,193.49632358614528,5.403224708855059,86.52113260829577,146.4670625237569
"TRENT, PERSISTENT, BSE, SUNPHARMA, CANBK",6.161920500549933,-33.253168098016175,15.576887171065401,155.07427221259627,0.3802392634984608,39.494954277699975,222.06282940616316
"TRENT, PRECWIRE, INDIAGLYCO, COFORGE, BAJFINANCE",-14.613122236160125,-22.2577340427908,13.749261115390187,173.3314323284249,18.26176412438476,52.06959605203492,153.78780924680245
"TI, ARVIND, TRENT, ANGELONE, ABCAPITAL",0.0,-21.598155340841952,-43.31138229285783,188.16467647700273,14.077606569863033,111.77964101349072,204.41821371534235
"TI, ARVIND, TRENT, SUNPHARMA, ABCAPITAL",4.625177802068148,-18.952252494955136,4.772095548997335,99.27038516290918,25.54780438289366,71.65072565523252,146.84497991001913
"TI, TRENT, INDIAGLYCO, COFORGE, HCG",-8.280315160632268,-43.43860713043573,2.436999028904796,161.19464591402885,27.048335994117465,23.30179057879793,332.7500807217515
"TRENT, BSE, COFORGE, BAJFINANCE, INFY",-8.78232707919655,-22.37301762305568,8.942935736938784,189.0605343210441,4.43426578530306,43.50602235695378,181.53839731791356
"TRENT, PRECWIRE, BSE, SUNPHARMA, ABCAPITAL",4.658050822277371,-21.47265061292498,1.2216604879204729,102.65736324628882,13.983539260435451,61.011329994578034,203.95737590704422
"TRENT, BSE, BHARTIARTL, BANKBARODA, BAJFINANCE",-6.494796596806463,-1.6943328144111591,5.292417029397445,79.54136628293851,14.774679238498267,86.88045438692238,152.32012237304608
"TRENT, PRECWIRE, BHARTIARTL, CANBK, ABCAPITAL",-6.283086513815094,14.731800107272264,4.397877715298826,57.25174365583674,37.31800874764366,75.74337550874854,120.74884268437032
"TI, PERSISTENT, CANBK, ABCAPITAL, INFY",1.344091269998371,-46.06774380612701,46.16786010267644,248.90703197968466,31.67245914224026,44.36754401234331,77.45949241481647
"TRENT, BSE, BHARTIARTL, HCG, BAJFINANCE",-2.590346475766947,-18.801921304838565,-0.775525753905526,105.7706631185567,17.610307137828652,55.45757970361016,218.36688565846188
"TI, ARVIND, PRECWIRE, HCG, BAJFINANCE",28.093334923070778,-42.84409712650328,-20.105812113564525,197.45595673344255,46.382271453097616,66.74650428292541,121.32027539635524
"TI, PRECWIRE, COFORGE, UNIONBANK, ABCAPITAL",1.381298717392565,-35.66342500141215,-2.2350334705913855,157.65836172467473,41.49611830323521,83.09396159962176,120.6421370283326
"TI, INDIAGLYCO, PERSISTENT, COFORGE, SUNPHARMA",-9.217352521697997,-35.870712155453965,14.654018226583343,218.57314246219653,26.475090267848355,16.287475865223367,200.24821933173956
"ARVIND, TRENT, INDIAGLYCO, BSE, ABCAPITAL",11.634533022414285,-38.5517304162191,-16.159818333183008,152.87434253917635,8.576783524221309,45.90129205739635,307.55649530349893
"INDIAGLYCO, PERSISTENT, SUNPHARMA, ABCAPITAL, BAJFINANCE",-9.63979618998847,-29.559939903794174,58.898300674217886,180.45026286038612,25.608053808695818,27.407869188911803,106.74823101831264
"PRECWIRE, BSE, COFORGE, CANBK, BAJFINANCE",-3.5018595438153888,-44.79199772119007,0.9392896023970643,220.84296818938762,23.105460524657317,63.67336907967183,169.83930588297343
"TI, PRECWIRE, UNIONBANK, CANBK, ABCAPITAL",28.21558519038081,-39.331878909248694,-29.172505182794183,114.32973050029305,80.85913509565088,148.3665583253464,76.77661540915075
"TRENT, PERSISTENT, BSE, CANBK, INFY",4.30588798778937,-48.54649538374485,13.483316512667676,214.80279839549087,2.8344313875681593,46.008728984107904,225.64416963274977
"TI, ARVIND, PRECWIRE, ABCAPITAL, BAJFINANCE",13.853062403991846,-30.704378014393583,-17.726214946167996,215.43358121376346,36.6963694917398,103.33384245504588,64.72138538689596
"TI, TRENT, PRECWIRE, SUNPHARMA, ABCAPITAL",3.1679143894135064,-15.534142583017596,9.40129184433205,91.25788625893696,31.10892918039292,66.89176241722478,134.70958141489513
"PRECWIRE, INDIAGLYCO, PERSISTENT, ANGELONE, INFY",0.0,-15.712990456109743,-8.1614220385969,341.82854159626396,12.609882394324146,13.01598198894396,115.07767349777671
"TI, ARVIND, INDIAGLYCO, COFORGE, UNIONBANK",2.873441434132329,-51.72205562425767,-22.922866735067636,221.36393249538054,23.967680365387565,68.14352179561429,264.9746079193937
"ARVIND, TRENT, INDIAGLYCO, PERSISTENT, COFORGE",-10.300830930240668,-60.421270939498996,7.719606820887304,255.20155529832525,-0.3518982665547066,38.807971783794,397.9564075833808
"TI, PRECWIRE, PERSISTENT, SUNPHARMA, HCG",19.6416151624476,-38.24166051124537,9.34099558664483,182.22183265569458,28.610377341141824,10.571841473126797,188.27046944981646
"TRENT, BSE, ANGELONE, HCG, CANBK",0.0,-20.11847531918356,-34.930943901560326,136.96960838775962,-7.181653268038768,73.10513767412176,372.1009949030473
"TI, INDIAGLYCO, BSE, COFORGE, INFY",4.009763947899048,-44.96538350787367,-14.06042371601297,283.47407236442007,25.246414008728625,4.682691293977537,277.63373270150026
"PERSISTENT, BSE, SUNPHARMA, BAJFINANCE, INFY",-0.06951197919198293,-28.167186499773678,19.29100544996554,186.5212378677621,15.284986024811964,17.95316355161516,179.90395304308572
"TI, INDIAGLYCO, BSE, BAJFINANCE, INFY",5.015853932381975,-29.629516185128125,-7.791304190593385,255.60922493784452,35.129793480048896,7.856527876661379,164.34853687076108
"TI, INDIAGLYCO, BSE, COFORGE, SUNPHARMA",0.16119797909806,-37.424587028955656,-13.22940111112888,173.6033096666939,32.51126827888633,13.2148652809591,317.8600046116085
"TI, TRENT, COFORGE, ANGELONE, HCG",0.0,-20.570986315787167,-26.08430526538079,167.7156813747299,12.535692411017706,39.02560507468702,279.22275073286096
"ARVIND, INDIAGLYCO, PERSISTENT, BSE, INFY",10.899840377883873,-57.56942491411425,-16.153841954943772,392.5168095293546,8.321500333310539,13.922344675435895,288.7889254802037
"PERSISTENT, BSE, ABCAPITAL, BAJFINANCE, INFY",-0.9247864452589294,-45.45666899235119,45.024478511735296,282.6143041800611,15.177559931554207,22.427713460209418,120.49170164890674
"INDIAGLYCO, BSE, BHARTIARTL, CANBK, BAJFINANCE",0.27815859015201116,-0.28757541517734353,-14.268993861525948,117.60580667697953,30.025505137762387,44.90422385228716,165.26202114702517
"PRECWIRE, INDIAGLYCO, BSE, COFORGE, UNIONBANK",5.463361094632857,-58.274614512697156,-17.888128076411704,180.34412148016966,27.86802896822089,63.60855502237661,339.77140610653703
"TI, PERSISTENT, BHARTIARTL, ANGELONE, ABCAPITAL",0.0,-23.64224223049799,-6.775335325271348,199.2179152870157,35.810564013467584,46.43108415352663,120.00119264423029
"ARVIND, TRENT, BSE, ANGELONE, HCG",0.0,-18.576443545077748,-44.05864425325387,167.89604588636377,-15.562264350671228,72.5242253230219,423.71725788196306
"ARVIND, TRENT, BSE, SUNPHARMA, BAJFINANCE",2.255824639725712,-12.47958951021284,-12.880831401523896,114.18304926868772,6.00432574616776,64.20005836178453,220.20513737422755
"PERSISTENT, BSE, BHARTIARTL, ANGELONE, CANBK",0.0,-21.799114068357373,-23.281905632914533,252.03190401614322,2.212983072588437,38.99319301592736,209.89539739151292
"ARVIND, TRENT, PRECWIRE, PERSISTENT, HCG",17.213341759474176,-64.47544929510842,8.844374070138894,207.93279973731165,11.8530430571689,46.272958582031684,307.2147017181471
"TI, PRECWIRE, INDIAGLYCO, UNIONBANK, CANBK",36.68138425847951,-47.926460310707796,-32.49321801197398,140.9376692982543,76.3228666724005,72.12589239998002,164.59498866547153
"ARVIND, PRECWIRE, PERSISTENT, UNIONBANK, BAJFINANCE",3.6763527556340048,-61.10517771874731,7.538658954273769,289.66677192968234,22.99119796001925,91.31415217665628,133.78637183633623
"TI, BSE, SUNPHARMA, BAJFINANCE, INFY",3.0025847885398305,-9.71265710218402,7.041057816079421,155.3544308517587,30.11151307623152,17.248210720470535,139.6739610597694
"ARVIND, PRECWIRE, PERSISTENT, COFORGE, BAJFINANCE",-8.505007170964628,-54.99747883721808,15.116675040650795,370.53044178077573,15.112920098192916,52.02684660504384,138.10890423868707
"TI, INDIAGLYCO, COFORGE, CANBK, BANKBARODA",-1.864602598935683,-31.2618749122615,4.642379985908285,200.94330835724205,43.797550748085776,49.63176038752828,103.25279253586315
"TI, BSE, SUNPHARMA, UNIONBANK, BAJFINANCE",7.488054300837876,-15.357740410341403,-15.94190031890854,119.4763285592856,27.98299198620553,63.354990665773656,164.6097459366698
"ARVIND, TRENT, INDIAGLYCO, BSE, UNIONBANK",15.595359121387297,-54.77906830498858,-30.057552906642282,114.81092367032444,5.647411031624872,102.55573110853985,452.2493135933423
"ARVIND, PERSISTENT, ANGELONE, HCG, BAJFINANCE",0.0,-28.783811615692834,-20.84255774336099,326.0305385300932,9.01163789979551,51.367105417763014,134.16003543069976
"TI, TRENT, BHARTIARTL, SUNPHARMA, BAJFINANCE",-18.044632753541002,3.9596366376357883,26.33480573045086,86.36362699210783,28.161334306970232,52.118298953053376,137.22736825207528
"INDIAGLYCO, BSE, COFORGE, ANGELONE, CANBK",0.0,-21.923514244607723,-46.22208503967455,300.9458044183971,6.428333992782953,18.789589655668305,335.85680286077724
"TI, ARVIND, BHARTIARTL, ABCAPITAL, BAJFINANCE",-7.912644503332167,0.0062554746106391335,2.0138940877671985,114.7631784313119,35.1170282413821,74.54024871515877,94.88042275032316
"PERSISTENT, BSE, ANGELONE, HCG, INFY",0.0,-20.45644180343106,-28.166127071963597,328.38204916718075,6.334812947870305,20.142882644933515,196.4785387194657
"ARVIND, PRECWIRE, INDIAGLYCO, COFORGE, ANGELONE",0.0,-20.153043633411993,-45.52262394872484,334.77248819154937,-3.2430501683543,39.30741778873266,263.55856411114195
"INDIAGLYCO, PERSISTENT, COFORGE, BHARTIARTL, BAJFINANCE",-21.258008186765476,-20.9911374387065,30.47889553333163,226.06677404895018,13.638722210329956,31.948637840337145,133.48999360750983
"TI, ARVIND, COFORGE, ANGELONE, BAJFINANCE",0.0,-28.584278622534555,-34.981398602047776,324.7548951155699,9.909856315363651,86.34582944718672,129.2707912967725
"TRENT, INDIAGLYCO, PERSISTENT, BHARTIARTL, BAJFINANCE",-18.513555234238023,-28.23713320762462,34.23020987564289,179.19992982139726,19.502767948047172,41.52840697694246,149.73744333784472
"TI, BSE, HCG, BANKBARODA, ABCAPITAL",27.798248995575705,-50.93630830034397,-24.579238430572037,155.61363044992595,54.59025040371075,71.55923505495866,188.7176721802734
"TI, TRENT, PERSISTENT, BHARTIARTL, BANKBARODA",-15.867054595517383,-28.498399180443133,46.454198535946524,140.10938337624052,30.399542561696325,62.88896586897352,105.95293240277846
"TI, PRECWIRE, BHARTIARTL, UNIONBANK, BAJFINANCE",-0.726849817923636,6.840680422137968,-7.504152139855103,74.46255857363676,41.82902331938756,81.92100530779297,109.54240391123675
"TRENT, PRECWIRE, PERSISTENT, BHARTIARTL, ABCAPITAL",-10.511927118079988,-45.59657190391798,44.202913241408396,169.40640051018363,30.092109854997883,60.45520494083594,134.35048705370974
"INDIAGLYCO, BSE, COFORGE, BHARTIARTL, CANBK",-6.408010900996319,-17.8351530398008,-7.358299935765833,135.00388218118042,21.75317400837624,28.726273654173596,252.36481917380365
"TI, ARVIND, PRECWIRE, BANKBARODA, BAJFINANCE",14.779494824501803,-29.513394256098525,-17.606352664504755,185.10261335180914,38.45294500748064,118.95389416732934,60.42725007395029
"TI, PERSISTENT, COFORGE, ANGELONE, BANKBARODA",0.0,-25.991152004250427,-20.295277843799187,293.1747561673012,29.931105160161998,49.37239990406535,105.27933631536457
"TRENT, INDIAGLYCO, COFORGE, BHARTIARTL, BAJFINANCE",-24.123386927082112,28.530288795541292,21.273719621263275,100.99929147326012,14.443355232503507,41.5042978448436,139.9862970480012
"TI, TRENT, PRECWIRE, HCG, UNIONBANK",20.60574531730801,-44.191160400512175,-19.954397816786706,84.26294229069488,38.04820949458794,85.5852714074604,263.0771754438527
"ARVIND, PERSISTENT, BSE, BANKBARODA, ABCAPITAL",13.198877274897857,-67.49038906551314,-2.8853867205166583,279.83631766701006,11.270997166302955,84.59664995443379,230.99757536883985
"TRENT, BSE, UNIONBANK, CANBK, BAJFINANCE",-1.2291558872571717,-39.06598053255744,-11.394380212665546,115.18459112273236,13.27349865330758,116.47600593730338,227.77045488707506
"PERSISTENT, ANGELONE, UNIONBANK, CANBK, ABCAPITAL",0.0,-26.856820942774018,-9.762144244989168,243.32311194403343,17.591912703590772,77.83267629606343,94.60498128646574
"TI, TRENT, INDIAGLYCO, HCG, UNIONBANK",12.891174968672026,-45.08078189900725,-16.721534879668475,96.33617681490507,41.9570538864434,69.23135212453755,278.5336442369883
"INDIAGLYCO, PERSISTENT, BSE, COFORGE, ABCAPITAL",-2.4187783487319425,-65.93585120261777,21.02880207723741,362.0468723792895,11.660513674641294,26.966184120076342,249.77498970515097
"ARVIND, PRECWIRE, BSE, ANGELONE, UNIONBANK",0.0,-20.862036905243887,-56.784345188482945,176.4449158754565,-10.849585039666165,144.75084391563914,346.7724444293997
"TI, ARVIND, INDIAGLYCO, PERSISTENT, SUNPHARMA",14.387128530476279,-42.33448405831709,-10.516285018309201,233.19394850415875,23.28939635802496,29.67634292172605,193.01713146217395
"PRECWIRE, PERSISTENT, BHARTIARTL, SUNPHARMA, BAJFINANCE",-8.927549836086667,-14.043765750421954,24.93279916819826,138.94898893170796,27.073816795866822,41.098331935686346,119.85165504988386
"TI, TRENT, BSE, CANBK, INFY",9.980114770823212,-35.670605732744995,-5.573946164721654,160.58413702662673,12.804858455082325,45.3609440878143,222.5411551325996
"PRECWIRE, PERSISTENT, CANBK, ABCAPITAL, BAJFINANCE",-6.888246164270917,-54.84707412271788,34.41046295996579,283.62982264903616,39.2369282238473,68.69377812746067,80.81222092229399
"INDIAGLYCO, PERSISTENT, SUNPHARMA, CANBK, BAJFINANCE",-7.039173280689237,-27.6780598769798,35.36465362065388,189.8440660775465,24.8821908584824,29.15266101997307,116.38739528547299
"TI, UNIONBANK, BANKBARODA, ABCAPITAL, BAJFINANCE",-4.2648812349415195,-28.492494691777527,17.700700896286993,122.42358525954522,66.63894671006594,126.52457240323346,36.08147141663884
"TI, TRENT, BSE, SUNPHARMA, UNIONBANK",9.741303386677558,-29.409974034644048,-19.486328341489077,89.12533999925216,7.937086324509313,73.14422662934179,317.58120702132635
"TI, INDIAGLYCO, UNIONBANK, CANBK, BAJFINANCE",0.48334070014124375,-24.102404939098342,-6.482010002123973,161.35808437555946,51.86739505379274,65.58959852661958,96.3688015916027
"TI, PERSISTENT, BSE, UNIONBANK, INFY",10.477602772466298,-50.84340223207293,-6.070242255308623,237.72455139164998,26.772233671117405,40.39861654330083,200.00672192042032
"TI, PERSISTENT, SUNPHARMA, UNIONBANK, CANBK",10.018938466904226,-38.20698510111035,21.09780386847957,158.0781802090221,27.73569081917615,41.71845727473686,139.10116891421188
"INDIAGLYCO, PERSISTENT, BSE, BAJFINANCE, INFY",0.14918178421594597,-45.72514603388489,5.782722115513117,324.29300808186656,18.65281630638933,8.742397398953772,192.14837945391375
"TI, PRECWIRE, INDIAGLYCO, COFORGE, CANBK",-1.5866325868818976,-41.4206138943078,-11.739297780496628,221.7789344824754,37.79505712582865,42.09593645470016,186.85345271562088
"INDIAGLYCO, PERSISTENT, CANBK, ABCAPITAL, BAJFINANCE",-9.2130208563996,-50.95156147259403,75.03335987451874,282.1443045543365,23.021177304643526,35.70175528685087,84.93708552272656
"PERSISTENT, BSE, HCG, UNIONBANK, BAJFINANCE",9.168926217618957,-63.65516305712722,1.4863297357179617,225.50009263063404,21.72765782178747,70.9408546826671,237.12206146188035
"BSE, COFORGE, SUNPHARMA, ABCAPITAL, BAJFINANCE",-9.19172603013887,-22.46852409950506,35.956466184962935,148.71931177127328,18.50098789770911,32.89819747779927,145.10497610709018
"TRENT, BSE, SUNPHARMA, ABCAPITAL, BAJFINANCE",-5.49011736689361,-16.407014986932456,28.3896126241147,96.82947109962754,16.317314507133716,56.593183254309196,152.54300611751296
"TI, PRECWIRE, PERSISTENT, CANBK, INFY",8.82097525049681,-46.758854410662806,12.23963884137731,267.51812207412775,31.825997998677202,43.06700179841629,103.71348085782941
"BSE, BHARTIARTL, UNIONBANK, ABCAPITAL, BAJFINANCE",-4.108216137039289,-7.603876234418372,14.78211331981283,69.66266197219582,24.16962650369929,72.70831353951479,148.0743581411316
"PRECWIRE, BSE, ANGELONE, BANKBARODA, BAJFINANCE",0.0,-22.33945308881212,-38.706099304966,225.593947296223,22.940184774904626,99.17298996102708,141.84916887598376
"INDIAGLYCO, BSE, ANGELONE, ABCAPITAL, BAJFINANCE",0.0,-22.164752508139486,-29.59857416711895,277.1612331466126,15.60892046445328,42.003127717107766,170.41617390274388
"INDIAGLYCO, PERSISTENT, ANGELONE, CANBK, ABCAPITAL",0.0,-22.87102579772987,-16.8750367349474,327.1362735083907,19.030334319222607,29.02360346970987,118.0567989466844
"TI, PERSISTENT, HCG, CANBK, BANKBARODA",19.553652741153105,-46.76471156557077,0.9690300935760288,223.63890329911325,47.58027959893938,44.57934255978044,106.61077411691018
"PRECWIRE, PERSISTENT, CANBK, BANKBARODA, ABCAPITAL",7.088166218948722,-60.00243381868178,27.137922476147235,241.31515098059316,58.82061493492288,77.95037516720697,74.46189439853295
"TRENT, PERSISTENT, BHARTIARTL, UNIONBANK, BAJFINANCE",-18.779917754096797,-29.22697199068559,46.5357395627158,121.04349672179512,18.5900816398513,75.3352589102257,136.6704421014556
"PRECWIRE, INDIAGLYCO, PERSISTENT, CANBK, ABCAPITAL",7.870353716979062,-57.33112185277338,19.641318264414377,299.9948557588885,44.41237466562893,39.95851897169378,105.80468027539239
"TI, BHARTIARTL, UNIONBANK, ABCAPITAL, BAJFINANCE",-11.524116360418112,0.36829748305078347,20.175621357514316,77.85240923023619,42.01910137221785,79.67382110758237,89.13359070888029
"TRENT, INDIAGLYCO, PERSISTENT, BHARTIARTL, UNIONBANK",-10.372458109598693,-33.50361459590994,39.39717344495654,105.01847451292825,24.64139178556355,44.47660237017954,198.58441092154516
"ARVIND, TRENT, PERSISTENT, CANBK, ABCAPITAL",-2.043046718865782,-54.38944415093232,16.589607950559284,214.15132986205174,10.561316158417334,84.09501731961714,174.87255295161725
"PERSISTENT, COFORGE, ANGELONE, CANBK, BAJFINANCE",0.0,-27.610785398160342,-14.264657066594388,334.3502742102447,8.534950839147438,51.31980447202926,106.75663226968011
"PRECWIRE, PERSISTENT, SUNPHARMA, CANBK, ABCAPITAL",8.289019514898577,-39.5762384901618,25.41020776865299,191.71098977517386,37.35070908767717,29.58689634774856,114.81895767814044
"TI, TRENT, PRECWIRE, ANGELONE, CANBK",0.0,-20.723898074288204,-42.57003539518398,159.33023290763288,26.360065653430496,104.21387076712057,200.40403103448256
"ARVIND, BSE, COFORGE, BHARTIARTL, BAJFINANCE",-8.58292705975272,-10.35127500986609,-11.193843416055538,150.11935807633486,8.982604054523136,59.486939195285515,189.22360786479504
"ARVIND, BSE, COFORGE, ANGELONE, HCG",0.0,-22.167339502395954,-44.08310116961419,263.9301068579289,-3.929738541980665,33.13393689760717,351.5295214775842
"ARVIND, TRENT, PRECWIRE, PERSISTENT, UNIONBANK",5.136152984717746,-59.813053176924335,13.096235309838988,168.67963455997005,1.4792187857460837,94.57003862946482,260.7797828933206
"TI, ARVIND, TRENT, PRECWIRE, BHARTIARTL",6.484041049686962,-32.65443796159828,-2.689830644792801,88.6789263089882,19.668529229714004,66.27243634991981,249.08731983196427
"TI, ARVIND, INDIAGLYCO, UNIONBANK, BAJFINANCE",12.814889469064328,-33.258016881531994,-25.716715373687173,188.97342475848168,39.07319077978604,85.51804783968598,119.29998949845806
"TI, BSE, COFORGE, BANKBARODA, INFY",3.8271146648854337,-34.133026884513406,-9.538936542239085,213.39736973782496,35.46558200398362,31.560477277480924,164.63962721207278
"TI, INDIAGLYCO, COFORGE, SUNPHARMA, BAJFINANCE",-13.84639772740368,-2.7686941068742144,15.918565125184614,153.03244200439977,29.130868229255324,30.640511086457465,120.56970768736228
"TI, TRENT, PRECWIRE, ANGELONE, HCG",0.0,-19.745749498479647,-37.52328553922757,143.7605593000104,20.3599385196253,69.7610734527472,266.0195032063802
"TI, BSE, HCG, UNIONBANK, CANBK",33.93850379307881,-51.232462434473156,-37.632288829388514,135.29464736490303,20.16864385537669,87.38035978665424,323.4553598320166
"ARVIND, TRENT, PERSISTENT, BSE, INFY",9.482963749607908,-55.13874653205224,-6.907148177681178,254.56430758421794,-5.306617320583151,37.34146796399909,333.1979768788635
"TI, BSE, HCG, CANBK, BAJFINANCE",18.535298462243176,-41.519336701065114,-19.398463017913592,194.108079667661,31.45001746371394,63.04478377394433,159.28584786396326
"TI, PRECWIRE, PERSISTENT, BANKBARODA, INFY",8.480483017993556,-44.04029979586637,27.775267683246586,240.36817060875197,37.36201214323933,37.29879306386281,83.25372230568131
"TI, PERSISTENT, BHARTIARTL, HCG, BANKBARODA",7.026671729762501,-25.78654275338511,20.28160270491075,145.59595655453643,39.05873820809338,40.71209845692651,98.71320783084035
"INDIAGLYCO, BSE, COFORGE, CANBK, BAJFINANCE",-6.67387660341463,-38.32151080225462,-7.559073832287888,241.48769644223432,18.1725959078759,39.3762798635356,204.62076786152812
"TRENT, INDIAGLYCO, PERSISTENT, COFORGE, HCG",-10.391382855179032,-59.13120776293024,19.075757140175376,240.88387526741482,17.147238637576034,27.285416320836188,311.0992288639017
"TI, ARVIND, TRENT, BANKBARODA, BAJFINANCE",-8.848001783369586,-9.767582297846733,-4.032131058401333,132.39103173271917,17.77702061904325,123.72520014082924,88.48074344310068
"ARVIND, TRENT, PRECWIRE, INDIAGLYCO, BAJFINANCE",-2.349028161818012,-24.57844561718191,-9.544523368159673,158.83342735653568,20.705842289772857,71.37175528261905,155.39858959969854
"PRECWIRE, BSE, SUNPHARMA, ABCAPITAL, BAJFINANCE",4.602914459172536,-19.401531055901,5.849382014142912,136.51367615407085,28.018500480746454,42.426650433445204,136.64085989814302
"TI, COFORGE, SUNPHARMA, CANBK, BAJFINANCE",-10.080771391332021,4.988908869207931,16.836973346998164,130.47014197918125,23.530979321796618,38.53074454513605,109.321451178337
"TI, PERSISTENT, BHARTIARTL, SUNPHARMA, CANBK",-1.5345470273084527,-25.762230549835852,26.82661179439716,143.042411085098,28.22552271131005,35.34877588547693,132.8527627916576
"TI, TRENT, PERSISTENT, ANGELONE, INFY",0.0,-17.868454916199017,-22.52121919731377,266.26463699051277,9.281740601768028,43.02604618317672,149.86487847650872
"TRENT, INDIAGLYCO, BSE, BHARTIARTL, HCG",7.717417552430184,-28.729283158220696,-11.251155330535179,86.51499901987027,25.56831904207153,31.527087070546433,333.65990824198883
"ARVIND, TRENT, PERSISTENT, SUNPHARMA, ABCAPITAL",2.146088267086732,-31.636086007556642,28.009485262523537,148.68193425318893,15.734492179020254,42.808674056613015,147.65071613924036
"ARVIND, TRENT, PERSISTENT, BANKBARODA, ABCAPITAL",1.035633810680725,-56.19468926631792,29.65665958717796,191.66021230520852,15.990419705968485,91.21659903370063,145.1071939099312
"PRECWIRE, PERSISTENT, ANGELONE, ABCAPITAL, INFY",0.0,-17.666710855997223,2.5305178707851983,303.30960056449936,10.193822122889351,29.983200171028578,86.5050557434082
"PRECWIRE, PERSISTENT, BSE, COFORGE, ABCAPITAL",-0.9833695866574121,-68.08894923764697,19.851282381450197,356.8694752558716,20.209594715605284,26.70685644941486,244.9888839848797
"TI, TRENT, PRECWIRE, INDIAGLYCO, SUNPHARMA",6.91765675345497,-25.454799966657447,0.4333886946441323,96.47778940921413,29.14061620065802,35.939768466013746,229.26154149020329
"TI, INDIAGLYCO, PERSISTENT, HCG, BANKBARODA",19.971459038972505,-51.17922618984521,13.97227714343725,231.89430859837668,45.933440329131514,40.97806335959431,99.39269121297735
"TRENT, PRECWIRE, COFORGE, ANGELONE, UNIONBANK",0.0,-16.75880461937982,-26.42566874339104,134.29490916774003,4.078712077006852,83.01713990302872,232.35403013684336
