combination,tradingsymbol,weight (%),avg_quarterly_return_pct
"SUNPHARMA, BANKBARODA, CANBK, PRECWIRE, SUNLITE",BANKBARODA,1.0000000000000009,2.080524502872157
"SUNPHARMA, BANKBARODA, CANBK, PRECWIRE, SUNLITE",CANBK,1.000000000000003,2.080524502872157
"SUNPHARMA, BANKBARODA, CANBK, PRECWIRE, SUNLITE",PRECWIRE,1.000000000000001,2.080524502872157
"SUNPHARMA, BANKBARODA, CANBK, PRECWIRE, SUNLITE",SUNLITE,96.0,2.080524502872157
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, MWL",SUNPHARMA,1.0,1.2738821523454589
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, MWL",BANKBARODA,1.0000000000000002,1.2738821523454589
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, MWL",CANBK,1.0,1.2738821523454589
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, MWL",SUNLITE,96.0,1.2738821523454589
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, MWL",MWL,1.0000000000000164,1.2738821523454589
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, BIOCON",SUNPHARMA,1.000000000000003,2.126410032267673
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, BIOCON",BANKBARODA,1.0,2.126410032267673
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, BIOCON",CANBK,1.0000000000000036,2.126410032267673
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, BIOCON",SUNLITE,96.00000000000003,2.126410032267673
"SUNPHARMA, BANKBARODA, CANBK, SUNLITE, BIOCON",BIOCON,0.9999999999999996,2.126410032267673
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, MWL",SUNPHARMA,1.0000000000000009,1.2342081891361247
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, MWL",BANKBARODA,1.0000000000000009,1.2342081891361247
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0000000000000286,1.2342081891361247
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, MWL",SUNLITE,95.99999999999993,1.2342081891361247
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000000981,1.2342081891361247
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",SUNPHARMA,1.0000000000000024,2.1011318223516744
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",BANKBARODA,1.0000000000000164,2.1011318223516744
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0,2.1011318223516744
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",SUNLITE,95.99999999999999,2.1011318223516744
"SUNPHARMA, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",BIOCON,0.9999999999999996,2.1011318223516744
"SUNPHARMA, BANKBARODA, SUNLITE, MWL, BIOCON",SUNPHARMA,1.0,1.283519701883825
"SUNPHARMA, BANKBARODA, SUNLITE, MWL, BIOCON",BANKBARODA,1.0000000000000002,1.283519701883825
"SUNPHARMA, BANKBARODA, SUNLITE, MWL, BIOCON",SUNLITE,96.0,1.283519701883825
"SUNPHARMA, BANKBARODA, SUNLITE, MWL, BIOCON",MWL,1.000000000000013,1.283519701883825
"SUNPHARMA, BANKBARODA, SUNLITE, MWL, BIOCON",BIOCON,1.0000000000000038,1.283519701883825
"SUNPHARMA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",SUNPHARMA,1.000000000000013,2.074697336523351
"SUNPHARMA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",UNIONBANK,0.9999999999999996,2.074697336523351
"SUNPHARMA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",CANBK,1.0,2.074697336523351
"SUNPHARMA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",PRECWIRE,1.0000000000000129,2.074697336523351
"SUNPHARMA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",SUNLITE,96.00000000000004,2.074697336523351
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, MWL",SUNPHARMA,1.000000000000005,1.2742695104700255
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, MWL",UNIONBANK,1.0000000000000064,1.2742695104700255
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, MWL",CANBK,1.0000000000000016,1.2742695104700255
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, MWL",SUNLITE,96.0,1.2742695104700255
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, MWL",MWL,1.0000000000000016,1.2742695104700255
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, BIOCON",SUNPHARMA,1.0,2.120642135148563
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, BIOCON",UNIONBANK,1.0000000000000036,2.120642135148563
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, BIOCON",CANBK,1.0000000000000007,2.120642135148563
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, BIOCON",SUNLITE,95.99999999999999,2.120642135148563
"SUNPHARMA, UNIONBANK, CANBK, SUNLITE, BIOCON",BIOCON,1.0000000000000093,2.120642135148563
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, MWL",SUNPHARMA,1.0,1.2345708059868252
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, MWL",UNIONBANK,1.0000000000000147,1.2345708059868252
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.000000000000006,1.2345708059868252
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, MWL",SUNLITE,95.99999999999997,1.2345708059868252
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, MWL",MWL,1.0,1.2345708059868252
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",SUNPHARMA,1.0,2.095357552929709
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",UNIONBANK,1.0000000000000115,2.095357552929709
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0,2.095357552929709
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",SUNLITE,95.99999999999997,2.095357552929709
"SUNPHARMA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",BIOCON,1.0000000000000286,2.095357552929709
"SUNPHARMA, UNIONBANK, SUNLITE, MWL, BIOCON",SUNPHARMA,1.0,1.2839401797652048
"SUNPHARMA, UNIONBANK, SUNLITE, MWL, BIOCON",UNIONBANK,1.0000000000000002,1.2839401797652048
"SUNPHARMA, UNIONBANK, SUNLITE, MWL, BIOCON",SUNLITE,96.00000000000001,1.2839401797652048
"SUNPHARMA, UNIONBANK, SUNLITE, MWL, BIOCON",MWL,1.00000000000001,1.2839401797652048
"SUNPHARMA, UNIONBANK, SUNLITE, MWL, BIOCON",BIOCON,1.0,1.2839401797652048
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, MWL",SUNPHARMA,1.0000000000000009,1.2239424682798206
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, MWL",CANBK,1.0000000000000009,1.2239424682798206
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.000000000000023,1.2239424682798206
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, MWL",SUNLITE,96.00000000000001,1.2239424682798206
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000000258,1.2239424682798206
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, BIOCON",SUNPHARMA,1.000000000000001,2.090375161339995
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, BIOCON",CANBK,1.0,2.090375161339995
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0,2.090375161339995
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, BIOCON",SUNLITE,96.0,2.090375161339995
"SUNPHARMA, CANBK, PRECWIRE, SUNLITE, BIOCON",BIOCON,1.0000000000000369,2.090375161339995
"SUNPHARMA, CANBK, SUNLITE, MWL, BIOCON",SUNPHARMA,1.0,1.2732046186427834
"SUNPHARMA, CANBK, SUNLITE, MWL, BIOCON",CANBK,1.0,1.2732046186427834
"SUNPHARMA, CANBK, SUNLITE, MWL, BIOCON",SUNLITE,96.00000000000001,1.2732046186427834
"SUNPHARMA, CANBK, SUNLITE, MWL, BIOCON",MWL,1.0000000000000115,1.2732046186427834
"SUNPHARMA, CANBK, SUNLITE, MWL, BIOCON",BIOCON,1.0,1.2732046186427834
"SUNPHARMA, PRECWIRE, SUNLITE, MWL, BIOCON",SUNPHARMA,1.0000000000000155,1.233501821835057
"SUNPHARMA, PRECWIRE, SUNLITE, MWL, BIOCON",PRECWIRE,1.0,1.233501821835057
"SUNPHARMA, PRECWIRE, SUNLITE, MWL, BIOCON",SUNLITE,95.99999999999999,1.233501821835057
"SUNPHARMA, PRECWIRE, SUNLITE, MWL, BIOCON",MWL,1.0000000000000147,1.233501821835057
"SUNPHARMA, PRECWIRE, SUNLITE, MWL, BIOCON",BIOCON,1.0000000000000016,1.233501821835057
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",ABCAPITAL,1.0,1.2607778613423648
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",BANKBARODA,1.0000000000000147,1.2607778613423648
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",UNIONBANK,96.0,1.2607778613423648
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",CANBK,1.000000000000012,1.2607778613423648
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",PRECWIRE,1.0000000000000036,1.2607778613423648
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, SUNLITE",ABCAPITAL,1.0,2.095804600879407
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, SUNLITE",BANKBARODA,1.0000000000000175,2.095804600879407
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, SUNLITE",UNIONBANK,1.00000000000002,2.095804600879407
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, SUNLITE",CANBK,1.0,2.095804600879407
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, SUNLITE",SUNLITE,96.0,2.095804600879407
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, BIOCON",ABCAPITAL,1.0,0.05248756831044381
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, BIOCON",BANKBARODA,1.0000000000000193,0.05248756831044381
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, BIOCON",UNIONBANK,17.342282753169535,0.05248756831044381
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, BIOCON",CANBK,1.0000000000000606,0.05248756831044381
"ABCAPITAL, BANKBARODA, UNIONBANK, CANBK, BIOCON",BIOCON,79.65771724683042,0.05248756831044381
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",ABCAPITAL,1.0,2.070583352260809
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",BANKBARODA,1.0000000000000167,2.070583352260809
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",UNIONBANK,1.0000000000000104,2.070583352260809
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",PRECWIRE,1.0,2.070583352260809
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",SUNLITE,96.00000000000001,2.070583352260809
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, BIOCON",ABCAPITAL,1.000000000000006,0.011752354414502699
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, BIOCON",BANKBARODA,1.0000000000001246,0.011752354414502699
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, BIOCON",UNIONBANK,15.099621671367291,0.011752354414502699
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, BIOCON",PRECWIRE,1.0,0.011752354414502699
"ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE, BIOCON",BIOCON,81.90037832863258,0.011752354414502699
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, MWL",ABCAPITAL,1.0000000000000129,1.2692120254259864
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, MWL",BANKBARODA,1.0,1.2692120254259864
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, MWL",UNIONBANK,0.9999999999999996,1.2692120254259864
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, MWL",SUNLITE,96.00000000000001,1.2692120254259864
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, MWL",MWL,1.0,1.2692120254259864
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",ABCAPITAL,1.0,2.116502152810072
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",BANKBARODA,1.0000000000000069,2.116502152810072
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",UNIONBANK,1.0000000000000053,2.116502152810072
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",SUNLITE,96.0,2.116502152810072
"ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",BIOCON,0.9999999999999996,2.116502152810072
"ABCAPITAL, BANKBARODA, CANBK, PRECWIRE, SUNLITE",ABCAPITAL,1.0,2.065703987455301
"ABCAPITAL, BANKBARODA, CANBK, PRECWIRE, SUNLITE",BANKBARODA,1.000000000000023,2.065703987455301
"ABCAPITAL, BANKBARODA, CANBK, PRECWIRE, SUNLITE",CANBK,1.0,2.065703987455301
"ABCAPITAL, BANKBARODA, CANBK, PRECWIRE, SUNLITE",PRECWIRE,1.0,2.065703987455301
"ABCAPITAL, BANKBARODA, CANBK, PRECWIRE, SUNLITE",SUNLITE,96.0,2.065703987455301
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, MWL",ABCAPITAL,1.0,1.2585515150786653
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, MWL",BANKBARODA,1.0000000000000346,1.2585515150786653
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, MWL",CANBK,1.0,1.2585515150786653
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, MWL",SUNLITE,95.99999999999999,1.2585515150786653
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, MWL",MWL,1.0,1.2585515150786653
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, BIOCON",ABCAPITAL,1.0,2.1114920126358756
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, BIOCON",BANKBARODA,1.000000000000018,2.1114920126358756
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, BIOCON",CANBK,1.0,2.1114920126358756
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, BIOCON",SUNLITE,95.99999999999997,2.1114920126358756
"ABCAPITAL, BANKBARODA, CANBK, SUNLITE, BIOCON",BIOCON,1.0000000000000127,2.1114920126358756
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, MWL",ABCAPITAL,1.0000000000000242,1.2189479931536704
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, MWL",BANKBARODA,1.0000000000000002,1.2189479931536704
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0,1.2189479931536704
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, MWL",SUNLITE,95.99999999999999,1.2189479931536704
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000000258,1.2189479931536704
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",ABCAPITAL,1.0000000000000162,2.086270346266246
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",BANKBARODA,1.0,2.086270346266246
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0,2.086270346266246
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",SUNLITE,96.00000000000001,2.086270346266246
"ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",BIOCON,0.9999999999999996,2.086270346266246
"ABCAPITAL, BANKBARODA, SUNLITE, MWL, BIOCON",ABCAPITAL,1.0,1.2681628143741166
"ABCAPITAL, BANKBARODA, SUNLITE, MWL, BIOCON",BANKBARODA,0.9999999999999996,1.2681628143741166
"ABCAPITAL, BANKBARODA, SUNLITE, MWL, BIOCON",SUNLITE,96.00000000000001,1.2681628143741166
"ABCAPITAL, BANKBARODA, SUNLITE, MWL, BIOCON",MWL,1.0000000000000095,1.2681628143741166
"ABCAPITAL, BANKBARODA, SUNLITE, MWL, BIOCON",BIOCON,1.0,1.2681628143741166
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, SUNLITE",ABCAPITAL,1.0000000000000075,2.059864305525533
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, SUNLITE",UNIONBANK,1.0000000000000204,2.059864305525533
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, SUNLITE",CANBK,1.0,2.059864305525533
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, SUNLITE",PRECWIRE,1.0000000000000049,2.059864305525533
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, SUNLITE",SUNLITE,96.0,2.059864305525533
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, BIOCON",ABCAPITAL,1.0000000000000686,0.015439358896376536
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, BIOCON",UNIONBANK,15.297913782212403,0.015439358896376536
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, BIOCON",CANBK,1.0000000000001688,0.015439358896376536
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, BIOCON",PRECWIRE,1.0000000000001386,0.015439358896376536
"ABCAPITAL, UNIONBANK, CANBK, PRECWIRE, BIOCON",BIOCON,81.70208621778721,0.015439358896376536
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, MWL",ABCAPITAL,1.0,1.25893452809673
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, MWL",UNIONBANK,1.0000000000000175,1.25893452809673
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, MWL",CANBK,1.0000000000000069,1.25893452809673
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, MWL",SUNLITE,96.0,1.25893452809673
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, MWL",MWL,1.0,1.25893452809673
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, BIOCON",ABCAPITAL,1.0,2.1057116390124015
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, BIOCON",UNIONBANK,1.0000000000000084,2.1057116390124015
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, BIOCON",CANBK,1.0000000000000036,2.1057116390124015
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, BIOCON",SUNLITE,95.99999999999997,2.1057116390124015
"ABCAPITAL, UNIONBANK, CANBK, SUNLITE, BIOCON",BIOCON,1.0000000000000204,2.1057116390124015
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, MWL",ABCAPITAL,1.0000000000000075,1.2193062004491217
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, MWL",UNIONBANK,1.0000000000001008,1.2193062004491217
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0000000000000002,1.2193062004491217
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, MWL",SUNLITE,95.99999999999993,1.2193062004491217
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, MWL",MWL,1.0,1.2193062004491217
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",ABCAPITAL,1.0,2.0804835460853655
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",UNIONBANK,1.0000000000000056,2.0804835460853655
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0000000000000013,2.0804835460853655
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",SUNLITE,95.99999999999997,2.0804835460853655
"ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",BIOCON,1.0000000000000093,2.0804835460853655
"ABCAPITAL, UNIONBANK, SUNLITE, MWL, BIOCON",ABCAPITAL,1.0000000000000075,1.2685789469751554
"ABCAPITAL, UNIONBANK, SUNLITE, MWL, BIOCON",UNIONBANK,0.9999999999999996,1.2685789469751554
"ABCAPITAL, UNIONBANK, SUNLITE, MWL, BIOCON",SUNLITE,96.00000000000001,1.2685789469751554
"ABCAPITAL, UNIONBANK, SUNLITE, MWL, BIOCON",MWL,1.0,1.2685789469751554
"ABCAPITAL, UNIONBANK, SUNLITE, MWL, BIOCON",BIOCON,1.0,1.2685789469751554
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, MWL",ABCAPITAL,1.0000000000000009,1.208729151428517
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, MWL",CANBK,1.0000000000000175,1.208729151428517
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0000000000000009,1.208729151428517
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, MWL",SUNLITE,96.00000000000004,1.208729151428517
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000000009,1.208729151428517
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, BIOCON",ABCAPITAL,1.0000000000000124,2.075568796630456
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, BIOCON",CANBK,1.000000000000018,2.075568796630456
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0,2.075568796630456
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, BIOCON",SUNLITE,95.99999999999996,2.075568796630456
"ABCAPITAL, CANBK, PRECWIRE, SUNLITE, BIOCON",BIOCON,1.0000000000000175,2.075568796630456
"ABCAPITAL, CANBK, SUNLITE, MWL, BIOCON",ABCAPITAL,1.0000000000000118,1.2578946369902164
"ABCAPITAL, CANBK, SUNLITE, MWL, BIOCON",CANBK,1.000000000000007,1.2578946369902164
"ABCAPITAL, CANBK, SUNLITE, MWL, BIOCON",SUNLITE,96.0,1.2578946369902164
"ABCAPITAL, CANBK, SUNLITE, MWL, BIOCON",MWL,1.0,1.2578946369902164
"ABCAPITAL, CANBK, SUNLITE, MWL, BIOCON",BIOCON,1.0000000000000002,1.2578946369902164
"ABCAPITAL, PRECWIRE, SUNLITE, MWL, BIOCON",ABCAPITAL,1.0,1.218262234212808
"ABCAPITAL, PRECWIRE, SUNLITE, MWL, BIOCON",PRECWIRE,1.000000000000025,1.218262234212808
"ABCAPITAL, PRECWIRE, SUNLITE, MWL, BIOCON",SUNLITE,96.0,1.218262234212808
"ABCAPITAL, PRECWIRE, SUNLITE, MWL, BIOCON",MWL,1.0,1.218262234212808
"ABCAPITAL, PRECWIRE, SUNLITE, MWL, BIOCON",BIOCON,0.9999999999999996,1.218262234212808
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",BANKBARODA,1.00000000000003,2.071859170920733
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",UNIONBANK,1.0000000000000573,2.071859170920733
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",CANBK,1.0,2.071859170920733
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",PRECWIRE,1.0,2.071859170920733
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, SUNLITE",SUNLITE,95.99999999999996,2.071859170920733
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, BIOCON",BANKBARODA,1.0000000000001539,0.023010998725615597
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, BIOCON",UNIONBANK,15.689814600025024,0.023010998725615597
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, BIOCON",CANBK,1.0,0.023010998725615597
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, BIOCON",PRECWIRE,1.0,0.023010998725615597
"BANKBARODA, UNIONBANK, CANBK, PRECWIRE, BIOCON",BIOCON,81.31018539997496,0.023010998725615597
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, MWL",BANKBARODA,1.0,1.2801516896983314
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, MWL",UNIONBANK,1.0000000000000009,1.2801516896983314
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, MWL",CANBK,1.0000000000000175,1.2801516896983314
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, MWL",SUNLITE,96.00000000000001,1.2801516896983314
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, MWL",MWL,1.0,1.2801516896983314
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, BIOCON",BANKBARODA,1.0000000000000002,2.117864699158521
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, BIOCON",UNIONBANK,1.0000000000000246,2.117864699158521
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, BIOCON",CANBK,1.0,2.117864699158521
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, BIOCON",SUNLITE,95.99999999999996,2.117864699158521
"BANKBARODA, UNIONBANK, CANBK, SUNLITE, BIOCON",BIOCON,1.000000000000012,2.117864699158521
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, MWL",BANKBARODA,1.0,1.2404276483156709
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, MWL",UNIONBANK,0.9999999999999996,1.2404276483156709
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0000000000000207,1.2404276483156709
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, MWL",SUNLITE,96.00000000000006,1.2404276483156709
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000000053,1.2404276483156709
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",BANKBARODA,1.0,2.0925518893864443
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",UNIONBANK,1.0,2.0925518893864443
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0000000000000315,2.0925518893864443
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",SUNLITE,96.00000000000014,2.0925518893864443
"BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",BIOCON,0.9999999999999996,2.0925518893864443
"BANKBARODA, UNIONBANK, SUNLITE, MWL, BIOCON",BANKBARODA,1.0000000000000182,1.2898689780961556
"BANKBARODA, UNIONBANK, SUNLITE, MWL, BIOCON",UNIONBANK,0.9999999999999996,1.2898689780961556
"BANKBARODA, UNIONBANK, SUNLITE, MWL, BIOCON",SUNLITE,95.99999999999997,1.2898689780961556
"BANKBARODA, UNIONBANK, SUNLITE, MWL, BIOCON",MWL,1.0,1.2898689780961556
"BANKBARODA, UNIONBANK, SUNLITE, MWL, BIOCON",BIOCON,1.0000000000000193,1.2898689780961556
"BANKBARODA, CANBK, PRECWIRE, SUNLITE, MWL",BANKBARODA,0.9999999999999996,1.2297860596364971
"BANKBARODA, CANBK, PRECWIRE, SUNLITE, MWL",CANBK,1.000000000000075,1.2297860596364971
