instrument_key,tradingsymbol,sharpe_ratio,sortino_ratio,max_drawdown,std_dev,information_ratio,r_squared,jensens_alpha
NSE_EQ|INE886A01014,IITL,0.023361873468552462,0.03388457174110323,-0.8852593373141319,0.5364651826124036,0.20932399327341944,0.013917205910244732,0.049769841021214345
NSE_EQ|INE215F01023,WIPL,0.013528786677225704,0.02042225760234115,-0.8352237890864506,0.41964827927893317,0.3722770621945982,0.002719717691402212,0.027455204182940545
NSE_EQ|INE296H01011,EMKAY,0.007176441126065041,0.009286170927142096,-0.9337203590428921,0.560314035558637,0.22282152640599673,0.13038828308335954,0.1309829048845212
NSE_EQ|INE804H01012,TFL,0.007066053176483847,0.010669689724864121,-0.950879007238883,0.5686205304740346,0.1302054333415949,0.012730913071483248,0.029649886573232274
NSE_EQ|IN9526B01012,CALSOFTPP,0.003812755286951013,0.009528753595284096,-0.6694214876033057,0.6445399287264791,0.4104648701675724,0.012909505476845794,0.16296581416714648
NSE_EQ|INF209KB11D8,TECH,-0.018123196394467814,-0.026754246519974392,-0.4455055013493868,0.2060820531118375,0.5025885185520623,0.3789565126581304,0.07477651326496651
NSE_EQ|INE680Z01018,AVG,-0.02388462241582542,-0.0372534502975343,-0.963579030350808,0.6492293735554117,0.3244568094541891,0.01658395717625684,0.09914463190904835
NSE_EQ|INE0VG601013,PELATRO,-0.02905764800649713,-0.036356501772077145,-0.5061269959153362,0.5592188660332407,-0.033987180545998565,0.03528678674652531,-0.018286736996157765
NSE_EQ|INE865C01022,BIRLAMONEY,-0.033270941302642215,-0.04264609710419413,-0.9409689238702671,0.5204271067932555,0.201092660329798,0.12979537790403592,0.10215386557099497
NSE_EQ|INE05ST01028,SBGLP,-0.04169363587977803,-0.06731188504287815,-0.8734817813765183,0.5083985721714973,0.21976003190008736,0.03416701368266539,0.07991940413867551
NSE_EQ|INE0DTQ01028,LLOYDS,-0.043210251238836796,-0.059862182426460527,-0.7261580381471396,0.6278119723040562,0.20241011798106578,0.02105779921487592,0.08683808998547758
NSE_EQ|INE498E01010,SALONA,-0.05459471895774594,-0.06965621854221964,-0.8997665596731834,0.568769658005283,0.13796881085507873,0.04349134634767031,0.04099790712835526
NSE_EQ|INE397H01017,LOKESHMACH,-0.061146850277737926,-0.07217352404205933,-0.9698769622401358,0.563759125944719,0.1419170280317026,0.055292416282188034,0.048713630332321345
NSE_EQ|INE061A01014,INDIANCARD,-0.06390592520348591,-0.07926764784802348,-0.800532558702493,0.46614195774686223,0.17708603449130245,0.03042739300727129,0.021361770643187922
NSE_EQ|INE610C01014,ARENTERP,-0.06555369135923617,-0.08861472749590363,-0.8955521652388215,0.5953854415159376,0.1035200104249202,0.017355985434691884,0.005959530912197248
NSE_EQ|INE640C01011,SHAHALLOYS,-0.06683814726834185,-0.10868434906047252,-0.9635093167701864,0.5834903510910746,0.13054573817585596,0.017241896655808105,0.01163582479296756
NSE_EQ|INE248A01017,ITI,-0.0706600048048948,-0.07598776024195698,-0.9114540277395059,0.5240625848249864,0.1532909048405334,0.11700923480948788,0.07546018717835339
NSE_EQ|INF740KA1SZ6,SENSEXADD,-0.07279610529815539,-0.12112289748785378,-0.2698778520396426,0.21947622282599816,0.5667463917357901,0.22701674156249665,0.08800473039062734
NSE_EQ|INE570D01018,ARROWGREEN,-0.08244953090010182,-0.12441708921666457,-0.9706681401666897,0.6215711251816346,0.1035786544322333,0.032837107705609554,0.020521076991981135
NSE_EQ|INE954E01012,MOHITIND,-0.08734564747939172,-0.12032681203097073,-0.9442843419788665,0.5494135294312182,0.14739639696876902,0.01671764561741681,0.012692571878944202
NSE_EQ|INE738V01013,ARTNIRMAN,-0.09309155517936614,-0.13270064241196794,-0.8882636655948554,0.6006960106852636,0.010362258500544301,0.001402258281550543,-0.04586708074057478
NSE_EQ|INE895W01019,PANACHE,-0.09483601922420623,-0.16926479658438623,-0.9256396665887409,0.6913659893457649,0.06478767225716257,0.01640268701938274,-0.011326132525942358
NSE_EQ|INE025A01027,CONSOFINVT,-0.09741871185694095,-0.12098920540036157,-0.9409638554216868,0.5264244918759498,0.13072263080467295,0.0691779303037321,0.03981257466858936
NSE_EQ|INE832A01018,MODIRUBBER,-0.09831640198770415,-0.14575058601885726,-0.8877551020408163,0.46826623826361163,0.15031296304810635,0.011942301017846381,-0.012020351977058901
NSE_EQ|INE828A01016,BIL,-0.10003857533499236,-0.1258043965367562,-0.9241616054924742,0.5193287647132192,0.11731356890037159,0.04935919302770717,0.019965644667208706
NSE_EQ|INE885F01015,MASKINVEST,-0.10336126523386988,-0.19153660358723962,-0.9558914039526775,0.6153183573063022,0.07846455392700194,0.006476089183692252,-0.030030199000668664
NSE_EQ|INE550H01011,SUPREMEINF,-0.11451600483632443,-0.24852737207017078,-0.9594552770040236,0.5477437127214151,0.06454484036947453,0.013267385782958862,-0.028368011921563772
NSE_EQ|INE00S901012,NILASPACES,-0.1186059637347391,-0.1936667740278578,-0.9737118822292323,0.5822205743241419,0.07837279679751973,0.02457927785028213,-0.01078163659138706
NSE_EQ|INE129Z01016,SINTERCOM,-0.12310544467811878,-0.1581436883680003,-0.8016625753180092,0.37465530318383383,0.2914148808247039,0.032032521874253726,0.020158111490779444
NSE_EQ|INE610B01024,GUJRAFFIA,-0.12786666643304115,-0.2038012228277536,-0.9376652814506989,0.5048281434623344,0.05600977954999571,0.014636886533196442,-0.03231727977504367
NSE_EQ|INE10QL01011,READYMIX,-0.1329960214684642,-0.19033034940382,-0.6585365853658537,0.6105220231115873,0.0706250826419502,0.021851802490495002,0.01233967702393637
NSE_EQ|INE058B01018,ZENITHEXPO,-0.14600251637206332,-0.18871805752305515,-0.9302520637443166,0.5799415718189004,0.06052579859559497,0.0072107454223862945,-0.051602585496711886
NSE_EQ|INE289C01025,TEAMGTY,-0.1484655697492145,-0.18832049094841616,-0.9535962877030164,0.6324682259349492,0.04815117585359283,0.01801890304319494,-0.03426379101233936
NSE_EQ|INE0PEQ01016,RBZJEWEL,-0.15709025882121586,-0.20711542239744934,-0.5576730190571715,0.4901491884549635,0.02667683819755388,0.04137009516284558,-0.00917861384728217
NSE_EQ|INE03V001013,UNIVPHOTO,-0.16905895038431548,-0.19401432262039633,-0.9544977982805619,0.5445001577854881,0.04703572383270855,0.023763279401570955,-0.03899797733640107
NSE_EQ|INE865T01018,PDMJEPAPER,-0.17634629601234086,-0.21657357915652706,-0.9550300530864742,0.5184353910717834,0.04258087439662401,0.08916810394670788,0.005721150392869589
NSE_EQ|INE0FDU25010,BIRET,-0.19186081892144993,-0.24987808351387922,-0.3780014174344436,0.17205921161155568,0.3491869216819644,0.02737638074496513,-0.011790935760399515
NSE_EQ|INE822G01016,ELECTHERM,-0.2013202436644194,-0.25165105130057075,-0.9634380119201145,0.536550302924847,0.008710198261626398,0.07630511243608556,-0.015012708959925604
NSE_EQ|INE0OVI01010,SANGANI,-0.21079014117210365,-0.2669656152611415,-0.5256816740646805,0.5423890072434794,-0.06951313933867978,0.0055058249087838055,-0.08955864566590421
NSE_EQ|INF209KB17D5,ABSLBANETF,-0.21179302831578506,-0.302760721851055,-0.7248545303408142,0.2879101571887359,0.17727450025493188,0.37377072572850534,0.03682591887573156
NSE_EQ|INE00KV01022,RAJMET,-0.2255475108527768,-0.26435229845532876,-0.937888198757764,0.46522477157380215,-0.007188792984819966,0.02391350178982149,-0.05242075782458208
NSE_EQ|INE155Z01011,MACPOWER,-0.23399339226346716,-0.34278709298969967,-0.980497374646587,0.5822615872717752,-0.05978015625533876,0.022272409238834973,-0.08643138281165733
NSE_EQ|INE735M01018,SAMPANN,-0.2356430644974553,-0.3822391617360399,-0.9768403639371381,0.5887992528607856,-0.0330846218411562,0.025516552375608986,-0.07638514304093066
NSE_EQ|INE06PV01010,CMNL,-0.24115649583293655,-0.29997251879127884,-0.7710533828147301,0.5725704402142299,-0.01244333826552727,0.039516498784215606,-0.015943832093932988
NSE_EQ|INF247L01FK3,MOMGF,-0.24200963526616523,-0.29663792920695586,-0.23353096179183166,0.4035046475325506,-0.04853510342967871,0.015278739983827238,-0.05082604015103949
NSE_EQ|INE613B01010,ICDSLTD,-0.2434935248964077,-0.42074977963168986,-0.882123086942364,0.4806964548572667,-0.018804614854428043,0.01514664249708662,-0.06997117750018247
NSE_EQ|INE885E01042,MAZDA,-0.24483475563559856,-0.28451544090542263,-0.8859756097560971,0.4515724401063206,0.004573606431581705,0.10658582064994476,-0.01804830578582303
NSE_EQ|INE961Y01015,MAHICKRA,-0.2507869043136614,-0.3532168932035965,-0.7394236664622936,0.5181795899087766,-0.09225118946063308,0.038246958203675845,-0.08359595013113173
NSE_EQ|INF846K01Y96,AXISTECETF,-0.2526946852540304,-0.3841734649067207,-0.4782164668396019,0.22037432131395548,0.32269163953634555,0.2851313682930207,0.0444566004940202
NSE_EQ|INF277K010X4,NPBET,-0.25532418557983083,-0.36693552848687216,-0.6641945206407259,0.26863020928466247,0.20265432398942104,0.25691701537627026,0.017853000730911374
NSE_EQ|INE0OJW01016,ROSSTECH,-0.2616035157496358,-0.3644809814720532,-0.6967706350933441,0.5127109639282602,-0.1646583447429226,0.057135682880253,-0.08165770811877153
NSE_EQ|INE006Z01016,ARVEE,-0.2741351936150456,-0.38314731915807254,-0.9387023149657645,0.6116892244783031,-0.08310084105387078,0.002080256302032831,-0.14429727837866144
NSE_EQ|INE403Y01018,INNOVANA,-0.27465610893868125,-0.47540263530937343,-0.9540425531914895,0.5886577530667496,-0.06568171658259646,0.006377252846030668,-0.12882299242960885
